template_name,L_peak,sigma_log,L,D_shape_unit_peak,C_shape_unit_peak
Lpeak_50_siglog_0.3,50.0,0.3,10,5.627095782079177e-07,3.214189594550192e-08
Lpeak_50_siglog_0.3,50.0,0.3,11,2.9415583690407215e-06,1.4001785094369554e-07
Lpeak_50_siglog_0.3,50.0,0.3,12,1.219135032513645e-05,4.910289310101052e-07
Lpeak_50_siglog_0.3,50.0,0.3,13,4.186115310174095e-05,1.4451724291783182e-06
Lpeak_50_siglog_0.3,50.0,0.3,14,0.00012310740172048713,3.6833648461677124e-06
Lpeak_50_siglog_0.3,50.0,0.3,15,0.00031812746929980775,8.328557670478238e-06
Lpeak_50_siglog_0.3,50.0,0.3,16,0.0007370638520832372,1.7026135168612444e-05
Lpeak_50_siglog_0.3,50.0,0.3,17,0.0015558647039996699,3.1947013882777914e-05
Lpeak_50_siglog_0.3,50.0,0.3,18,0.003031404345184174,5.5692617666027945e-05
Lpeak_50_siglog_0.3,50.0,0.3,19,0.005509861338624607,9.110389423011309e-05
Lpeak_50_siglog_0.3,50.0,0.3,20,0.009425073981208773,0.0001409987770424085
Lpeak_50_siglog_0.3,50.0,0.3,21,0.015285149733193266,0.00020787755026328982
Lpeak_50_siglog_0.3,50.0,0.3,22,0.023647572406255448,0.0002936404733072127
Lpeak_50_siglog_0.3,50.0,0.3,23,0.0350849464621324,0.00039935728281531287
Lpeak_50_siglog_0.3,50.0,0.3,24,0.0501449483817787,0.0005251166715027845
Lpeak_50_siglog_0.3,50.0,0.3,25,0.06930879903414185,0.0006699692734608965
Lpeak_50_siglog_0.3,50.0,0.3,26,0.09295259070322594,0.0008319634646307508
Lpeak_50_siglog_0.3,50.0,0.3,27,0.12131520720726671,0.0010082618088123614
Lpeak_50_siglog_0.3,50.0,0.3,28,0.15447556126785073,0.0011953184444291622
Lpeak_50_siglog_0.3,50.0,0.3,29,0.19234066195094113,0.001389094277176263
Lpeak_50_siglog_0.3,50.0,0.3,30,0.23464481783491026,0.0015852869589528373
Lpeak_50_siglog_0.3,50.0,0.3,31,0.2809592310340642,0.0017795553551912373
Lpeak_50_siglog_0.3,50.0,0.3,32,0.3307104367747115,0.0019677224974183815
Lpeak_50_siglog_0.3,50.0,0.3,33,0.3832055303582875,0.002145945951851295
Lpeak_50_siglog_0.3,50.0,0.3,34,0.43766189052511056,0.0023108493782015255
Lpeak_50_siglog_0.3,50.0,0.3,35,0.4932391171084993,0.002459613312335202
Lpeak_50_siglog_0.3,50.0,0.3,36,0.5490710962232284,0.002590026609899983
Lpeak_50_siglog_0.3,50.0,0.3,37,0.6042964276246976,0.0027005024432664383
Lpeak_50_siglog_0.3,50.0,0.3,38,0.6580858391378369,0.0027900642883493965
Lpeak_50_siglog_0.3,50.0,0.3,39,0.70966562358265,0.002858308089169837
Lpeak_50_siglog_0.3,50.0,0.3,40,0.7583365269118278,0.0029053469047499963
Lpeak_50_siglog_0.3,50.0,0.3,41,0.803487866368702,0.0029317439933013376
Lpeak_50_siglog_0.3,50.0,0.3,42,0.8446069490124185,0.0029384396303303467
Lpeak_50_siglog_0.3,50.0,0.3,43,0.8812840874392499,0.002926676125607539
Lpeak_50_siglog_0.3,50.0,0.3,44,0.9132136712501191,0.0028979246068253925
Lpeak_50_siglog_0.3,50.0,0.3,45,0.9401918548261964,0.0028538162551564636
Lpeak_50_siglog_0.3,50.0,0.3,46,0.9621114722632904,0.0027960798641968668
Lpeak_50_siglog_0.3,50.0,0.3,47,0.9789547983075431,0.002726486881701644
Lpeak_50_siglog_0.3,50.0,0.3,48,0.9907847495555319,0.00264680449871808
Lpeak_50_siglog_0.3,50.0,0.3,49,0.9977350722563967,0.0025587568761057775
Lpeak_50_siglog_0.3,50.0,0.3,50,1.0,0.0024639942381096415
Lpeak_50_siglog_0.3,50.0,0.3,51,0.9978237933352475,0.0023640693052180343
Lpeak_50_siglog_0.3,50.0,0.3,52,0.9914904995132258,0.002260420369647913
Lpeak_50_siglog_0.3,50.0,0.3,53,0.9813141983393384,0.002154360221080519
Lpeak_50_siglog_0.3,50.0,0.3,54,0.9676299325861039,0.0020470700926640342
Lpeak_50_siglog_0.3,50.0,0.3,55,0.9507854605566163,0.0019395978039121128
Lpeak_50_siglog_0.3,50.0,0.3,56,0.9311339153266619,0.0018328593157259032
Lpeak_50_siglog_0.3,50.0,0.3,57,0.9090274103770287,0.0017276429729898533
Lpeak_50_siglog_0.3,50.0,0.3,58,0.884811594687976,0.0016246157835668117
Lpeak_50_siglog_0.3,50.0,0.3,59,0.8588211314700804,0.0015243311623582365
Lpeak_50_siglog_0.3,50.0,0.3,60,0.8313760528733105,0.001427237650315449
Lpeak_50_siglog_0.3,50.0,0.3,61,0.8027789274326453,0.0013336881971861936
Lpeak_50_siglog_0.3,50.0,0.3,62,0.773312766795969,0.0012439496708107594
Lpeak_50_siglog_0.3,50.0,0.3,63,0.7432395925580358,0.001158212323332042
Lpeak_50_siglog_0.3,50.0,0.3,64,0.7127995819517841,0.0010765990048757696
Lpeak_50_siglog_0.3,50.0,0.3,65,0.6822107119505949,0.0009991739677688819
Lpeak_50_siglog_0.3,50.0,0.3,66,0.6516688243203398,0.0009259511492800891
Lpeak_50_siglog_0.3,50.0,0.3,67,0.6213480387265875,0.0008569018585539393
Lpeak_50_siglog_0.3,50.0,0.3,68,0.5914014466397108,0.0007919618244184534
Lpeak_50_siglog_0.3,50.0,0.3,69,0.5619620250662936,0.0007310375857327996
Lpeak_50_siglog_0.3,50.0,0.3,70,0.5331437157279346,0.000674012225609032
Lpeak_50_siglog_0.3,50.0,0.3,71,0.5050426219403811,0.0006207504658989157
Lpeak_50_siglog_0.3,50.0,0.3,72,0.4777382819130265,0.0005711031494659716
Lpeak_50_siglog_0.3,50.0,0.3,73,0.45129498334250695,0.0005249111456019059
Lpeak_50_siglog_0.3,50.0,0.3,74,0.42576308991169604,0.00048200871907613503
Lpeak_50_siglog_0.3,50.0,0.3,75,0.40118035556206877,0.0004422264062450303
Lpeak_50_siglog_0.3,50.0,0.3,76,0.3775732071487286,0.00040539344284715753
Lpeak_50_siglog_0.3,50.0,0.3,77,0.3549579803026526,0.0003713397879626652
Lpeak_50_siglog_0.3,50.0,0.3,78,0.3333420970213,0.0003398977874502863
Lpeak_50_siglog_0.3,50.0,0.3,79,0.3127251767072242,0.00031090351827088147
Lpeak_50_siglog_0.3,50.0,0.3,80,0.2931000751045875,0.0002841978526898731
Lpeak_50_siglog_0.3,50.0,0.3,81,0.2744538478813028,0.00025962727860685076
Lpeak_50_siglog_0.3,50.0,0.3,82,0.25676863750913437,0.00023704450933616136
Lpeak_50_siglog_0.3,50.0,0.3,83,0.2400224836460491,0.00021630891317234773
Lpeak_50_siglog_0.3,50.0,0.3,84,0.2241900584648109,0.00019728679010669922
Lpeak_50_siglog_0.3,50.0,0.3,85,0.20924332933834688,0.00017985152018112725
Lpeak_50_siglog_0.3,50.0,0.3,86,0.19515215202281055,0.00016388360521975412
Lpeak_50_siglog_0.3,50.0,0.3,87,0.18188479800786503,0.00014927062309852984
Lpeak_50_siglog_0.3,50.0,0.3,88,0.16940842006202067,0.00013590711131846218
Lpeak_50_siglog_0.3,50.0,0.3,89,0.15768946021724783,0.00012369439444870058
Lpeak_50_siglog_0.3,50.0,0.3,90,0.1466940045368917,0.00011254036800458282
Lpeak_50_siglog_0.3,50.0,0.3,91,0.13638808901645585,0.00010235924952012624
Lpeak_50_siglog_0.3,50.0,0.3,92,0.1267379608975729,9.307130595763568e-05
Lpeak_50_siglog_0.3,50.0,0.3,93,0.11771029954824047,8.460256515959877e-05
Lpeak_50_siglog_0.3,50.0,0.3,94,0.10927240089153677,7.688451777849287e-05
Lpeak_50_siglog_0.3,50.0,0.3,95,0.10139232916266078,6.985381500609062e-05
Lpeak_50_siglog_0.3,50.0,0.3,96,0.09403903955042113,6.345196645237178e-05
Lpeak_50_siglog_0.3,50.0,0.3,97,0.0871824750425794,5.762504168220974e-05
Lpeak_50_siglog_0.3,50.0,0.3,98,0.08079364055158052,5.232337819287152e-05
Lpeak_50_siglog_0.3,50.0,0.3,99,0.07484465715363228,4.750129799480766e-05
Lpeak_50_siglog_0.3,50.0,0.3,100,0.06930879903414185,4.311683443065176e-05
Lpeak_50_siglog_0.5,50.0,0.5,2,1.0009431295717905e-09,1.0481851941746378e-09
Lpeak_50_siglog_0.5,50.0,0.5,3,1.3331384890994497e-07,6.980296805954379e-08
Lpeak_50_siglog_0.5,50.0,0.5,4,2.8774376365950977e-06,9.039736940289935e-07
Lpeak_50_siglog_0.5,50.0,0.5,5,2.4821602362195383e-05,5.198624242093338e-06
Lpeak_50_siglog_0.5,50.0,0.5,6,0.0001245211563617735,1.8628321430602548e-05
Lpeak_50_siglog_0.5,50.0,0.5,7,0.0004389173076082798,4.9246406754127975e-05
Lpeak_50_siglog_0.5,50.0,0.5,8,0.0012105146943951252,0.0001056373353048394
Lpeak_50_siglog_0.5,50.0,0.5,9,0.0027918039976162663,0.00019490468731497506
Lpeak_50_siglog_0.5,50.0,0.5,10,0.00562473868505792,0.00032128432238800493
Lpeak_50_siglog_0.5,50.0,0.5,11,0.010202060376065908,0.0004856169383170936
Lpeak_50_siglog_0.5,50.0,0.5,12,0.0170207483988857,0.0006855417708787121
Lpeak_50_siglog_0.5,50.0,0.5,13,0.026537012400755983,0.0009161371780927059
Lpeak_50_siglog_0.5,50.0,0.5,14,0.03912931989380925,0.0011707465135081532
Lpeak_50_siglog_0.5,50.0,0.5,15,0.055072706679631454,0.0014418000893169642
Lpeak_50_siglog_0.5,50.0,0.5,16,0.07452497525830303,0.0017215229027973962
Lpeak_50_siglog_0.5,50.0,0.5,17,0.0975236300418701,0.002002480520855869
Lpeak_50_siglog_0.5,50.0,0.5,18,0.12399146539973496,0.0022779571743136865
Lpeak_50_siglog_0.5,50.0,0.5,19,0.15374841277650747,0.002542183600419826
Lpeak_50_siglog_0.5,50.0,0.5,20,0.1865273483622218,0.002790442606230191
Lpeak_50_siglog_0.5,50.0,0.5,21,0.2219918809810576,0.0030190825214141573
Lpeak_50_siglog_0.5,50.0,0.5,22,0.2597545496257803,0.0032254663432445723
Lpeak_50_siglog_0.5,50.0,0.5,23,0.29939427707012045,0.00340787993250115
Lpeak_50_siglog_0.5,50.0,0.5,24,0.3404723026285814,0.003565417615629174
Lpeak_50_siglog_0.5,50.0,0.5,25,0.3825461314703953,0.0036978588193433506
Lpeak_50_siglog_0.5,50.0,0.5,26,0.4251812843683806,0.003805545297480277
Lpeak_50_siglog_0.5,50.0,0.5,27,0.46796081423551644,0.003889265227963482
Lpeak_50_siglog_0.5,50.0,0.5,28,0.5104926828020409,0.003950147935966099
Lpeak_50_siglog_0.5,50.0,0.5,29,0.5524151724917676,0.003989571143980864
Lpeak_50_siglog_0.5,50.0,0.5,30,0.593400555027211,0.004009081342601273
Lpeak_50_siglog_0.5,50.0,0.5,31,0.6331572585486075,0.004010327000047094
Lpeak_50_siglog_0.5,50.0,0.5,32,0.671430776668407,0.003995003779120372
Lpeak_50_siglog_0.5,50.0,0.5,33,0.7080035520074547,0.0039648106197898375
Lpeak_50_siglog_0.5,50.0,0.5,34,0.7426940480964402,0.003921415403974188
Lpeak_50_siglog_0.5,50.0,0.5,35,0.7753552006035848,0.0038664288922839085
Lpeak_50_siglog_0.5,50.0,0.5,36,0.8058724142067495,0.0038013856699738663
Lpeak_50_siglog_0.5,50.0,0.5,37,0.8341612468198598,0.003727730931605368
Lpeak_50_siglog_0.5,50.0,0.5,38,0.8601648994595071,0.0036468120499565325
Lpeak_50_siglog_0.5,50.0,0.5,39,0.8838516084947374,0.003559874000141781
Lpeak_50_siglog_0.5,50.0,0.5,40,0.9052120177290729,0.003468057835169328
Lpeak_50_siglog_0.5,50.0,0.5,41,0.9242565908545479,0.003372401528293374
Lpeak_50_siglog_0.5,50.0,0.5,42,0.9410131102718075,0.003273842607044953
Lpeak_50_siglog_0.5,50.0,0.5,43,0.9555242959660277,0.003173222102043797
Lpeak_50_siglog_0.5,50.0,0.5,44,0.9678455678837475,0.00307128942007376
Lpeak_50_siglog_0.5,50.0,0.5,45,0.9780429668583509,0.0029687078256786094
Lpeak_50_siglog_0.5,50.0,0.5,46,0.9861912423595912,0.0028660602794000766
Lpeak_50_siglog_0.5,50.0,0.5,47,0.9923721099762971,0.002763855434688774
Lpeak_50_siglog_0.5,50.0,0.5,48,0.9966726773744415,0.0026625336405384486
Lpeak_50_siglog_0.5,50.0,0.5,49,0.9991840343152855,0.0025624728341135613
Lpeak_50_siglog_0.5,50.0,0.5,50,1.0,0.0024639942381096415
Lpeak_50_siglog_0.5,50.0,0.5,51,0.9992160193778579,0.00236736780228259
Lpeak_50_siglog_0.5,50.0,0.5,52,0.9969281989843488,0.00227281734839313
Lpeak_50_siglog_0.5,50.0,0.5,53,0.9932324722515531,0.002180525393523625
Lpeak_50_siglog_0.5,50.0,0.5,54,0.9882238839609899,0.00209063763902614
Lpeak_50_siglog_0.5,50.0,0.5,55,0.9819959835093975,0.002003267121849225
Lpeak_50_siglog_0.5,50.0,0.5,56,0.9746403168644407,0.0019184980321765384
Lpeak_50_siglog_0.5,50.0,0.5,57,0.9662460074458779,0.0018363892066257945
Lpeak_50_siglog_0.5,50.0,0.5,58,0.9568994166340383,0.0017569773100653732
Lpeak_50_siglog_0.5,50.0,0.5,59,0.9466838751459932,0.001680279721712186
Lpeak_50_siglog_0.5,50.0,0.5,60,0.9356794771021996,0.0016062971428300596
Lpeak_50_siglog_0.5,50.0,0.5,61,0.9239629292104582,0.0015350159442606458
Lpeak_50_siglog_0.5,50.0,0.5,62,0.9116074481025223,0.0014664102723587417
Lpeak_50_siglog_0.5,50.0,0.5,63,0.8986826994586289,0.001400443931809262
Lpeak_50_siglog_0.5,50.0,0.5,64,0.8852547731369316,0.001337072063385713
Lpeak_50_siglog_0.5,50.0,0.5,65,0.8713861890814144,0.0012762426340595702
Lpeak_50_siglog_0.5,50.0,0.5,66,0.8571359293086589,0.0012178977560578666
Lpeak_50_siglog_0.5,50.0,0.5,67,0.8425594917678773,0.0011619748505488643
Lpeak_50_siglog_0.5,50.0,0.5,68,0.8277089623283346,0.0011084076706569168
Lpeak_50_siglog_0.5,50.0,0.5,69,0.8126331015731469,0.0010571271975014852
Lpeak_50_siglog_0.5,50.0,0.5,70,0.7973774434687337,0.001008062421947519
Lpeak_50_siglog_0.5,50.0,0.5,71,0.7819844033358222,0.0009611410237643258
Lpeak_50_siglog_0.5,50.0,0.5,72,0.7664933928721359,0.0009162899589315896
Lpeak_50_siglog_0.5,50.0,0.5,73,0.7509409402703868,0.0008734359649142017
Lpeak_50_siglog_0.5,50.0,0.5,74,0.7353608137397032,0.0008325059928585455
Lpeak_50_siglog_0.5,50.0,0.5,75,0.7197841469760982,0.0007934275748457916
Lpeak_50_siglog_0.5,50.0,0.5,76,0.7042395653399521,0.0007561291335745942
Lpeak_50_siglog_0.5,50.0,0.5,77,0.6887533116877108,0.000720540241136781
Lpeak_50_siglog_0.5,50.0,0.5,78,0.6733493709729874,0.0006865918328945296
Lpeak_50_siglog_0.5,50.0,0.5,79,0.6580495928808626,0.0006542163818646432
Lpeak_50_siglog_0.5,50.0,0.5,80,0.642873811890137,0.0006233480384627534
Lpeak_50_siglog_0.5,50.0,0.5,81,0.6278399642732932,0.000593922739955151
Lpeak_50_siglog_0.5,50.0,0.5,82,0.6129642016445028,0.0005658782935057016
Lpeak_50_siglog_0.5,50.0,0.5,83,0.598261000753634,0.0005391544362871182
Lpeak_50_siglog_0.5,50.0,0.5,84,0.5837432693002157,0.0005136928757467915
Lpeak_50_siglog_0.5,50.0,0.5,85,0.5694224476069093,0.0004894373127745513
Lpeak_50_siglog_0.5,50.0,0.5,86,0.5553086060483989,0.00046633345021032847
Lpeak_50_siglog_0.5,50.0,0.5,87,0.5414105381797245,0.00044432898885097145
Lpeak_50_siglog_0.5,50.0,0.5,88,0.5277358495489164,0.0004233736128648734
Lpeak_50_siglog_0.5,50.0,0.5,89,0.5142910422131853,0.0004034189662981227
Lpeak_50_siglog_0.5,50.0,0.5,90,0.5010815950066387,0.00038441862215431307
Lpeak_50_siglog_0.5,50.0,0.5,91,0.4881120396312416,0.0003663280453497942
Lpeak_50_siglog_0.5,50.0,0.5,92,0.47538603266211304,0.00034910455068501444
Lpeak_50_siglog_0.5,50.0,0.5,93,0.46290642357383394,0.00033270725682889085
Lpeak_50_siglog_0.5,50.0,0.5,94,0.4506753189067037,0.0003170970371851148
Lpeak_50_siglog_0.5,50.0,0.5,95,0.43869414270128865,0.00030223646839544753
Lpeak_50_siglog_0.5,50.0,0.5,96,0.4269636933365406,0.00028808977713394357
Lpeak_50_siglog_0.5,50.0,0.5,97,0.4154841969115626,0.0002746227857563686
Lpeak_50_siglog_0.5,50.0,0.5,98,0.40425535731410306,0.00026180285728969344
Lpeak_50_siglog_0.5,50.0,0.5,99,0.3932764031203054,0.00024959884017635743
Lpeak_50_siglog_0.5,50.0,0.5,100,0.3825461314703953,0.00023798101312605722
Lpeak_50_siglog_0.8,50.0,0.8,2,0.00030516514124289074,0.00031956818862011904
Lpeak_50_siglog_0.8,50.0,0.8,3,0.0020625496000261983,0.0010799484451844785
Lpeak_50_siglog_0.8,50.0,0.8,4,0.0068477703535140275,0.002151290503606965
Lpeak_50_siglog_0.8,50.0,0.8,5,0.015889323094416118,0.003327852046928821
Lpeak_50_siglog_0.8,50.0,0.8,6,0.029833510079882494,0.004463082671321709
Lpeak_50_siglog_0.8,50.0,0.8,7,0.04880122735994664,0.005475484905720485
Lpeak_50_siglog_0.8,50.0,0.8,8,0.07253292341585627,0.00632969164851792
Lpeak_50_siglog_0.8,50.0,0.8,9,0.10053072133490099,0.007018368346795725
Lpeak_50_siglog_0.8,50.0,0.8,10,0.13217025587018122,0.007549547361178991
Lpeak_50_siglog_0.8,50.0,0.8,11,0.16677989911053956,0.00793870463351694
Lpeak_50_siglog_0.8,50.0,0.8,12,0.2036929678282339,0.008204106811757457
Lpeak_50_siglog_0.8,50.0,0.8,13,0.24227979537697628,0.008364224453511504
Lpeak_50_siglog_0.8,50.0,0.8,14,0.28196565416094466,0.008436392644539657
Lpeak_50_siglog_0.8,50.0,0.8,15,0.32223913985750247,0.008436200953961864
Lpeak_50_siglog_0.8,50.0,0.8,16,0.3626543627839654,0.00837729619054701
Lpeak_50_siglog_0.8,50.0,0.8,17,0.40282928769192644,0.008271408698455983
Lpeak_50_siglog_0.8,50.0,0.8,18,0.4424418188849115,0.00812849104005698
Lpeak_50_siglog_0.8,50.0,0.8,19,0.48122469580703164,0.007956905100386071
Lpeak_50_siglog_0.8,50.0,0.8,20,0.5189598931187869,0.0077636218463320245
Lpeak_50_siglog_0.8,50.0,0.8,21,0.5554729645194021,0.007554414651956266
Lpeak_50_siglog_0.8,50.0,0.8,22,0.5906275971235563,0.007334036838461488
Lpeak_50_siglog_0.8,50.0,0.8,23,0.6243205280675815,0.0071063796538493275
Lpeak_50_siglog_0.8,50.0,0.8,24,0.6564768993707681,0.006874610014382037
Lpeak_50_siglog_0.8,50.0,0.8,25,0.6870460783852775,0.006641288961639584
Lpeak_50_siglog_0.8,50.0,0.8,26,0.7159979407268566,0.006408472565734794
Lpeak_50_siglog_0.8,50.0,0.8,27,0.7433195943797548,0.00617779729357879
Lpeak_50_siglog_0.8,50.0,0.8,28,0.7690125135897441,0.005950551879832908
Lpeak_50_siglog_0.8,50.0,0.8,29,0.7930900463837189,0.00572773761690639
Lpeak_50_siglog_0.8,50.0,0.8,30,0.8155752581711023,0.005510118794666524
Lpeak_50_siglog_0.8,50.0,0.8,31,0.8364990746011577,0.005298264813511405
Lpeak_50_siglog_0.8,50.0,0.8,32,0.8558986888080646,0.005092585289728319
Lpeak_50_siglog_0.8,50.0,0.8,33,0.873816200801051,0.0048933592816832894
Lpeak_50_siglog_0.8,50.0,0.8,34,0.8902974596780551,0.004700759594679383
Lpeak_50_siglog_0.8,50.0,0.8,35,0.9053910823215132,0.00451487297277298
Lpeak_50_siglog_0.8,50.0,0.8,36,0.9191476251284312,0.0043357168568588355
Lpeak_50_siglog_0.8,50.0,0.8,37,0.9316188880493607,0.004163253278294969
Lpeak_50_siglog_0.8,50.0,0.8,38,0.942857332718112,0.0039974003641707
Lpeak_50_siglog_0.8,50.0,0.8,39,0.9529155987279803,0.00383804185186531
Lpeak_50_siglog_0.8,50.0,0.8,40,0.961846104149597,0.0036850349447321183
Lpeak_50_siglog_0.8,50.0,0.8,41,0.9697007181989664,0.0035382167856848074
Lpeak_50_siglog_0.8,50.0,0.8,42,0.9765304955663361,0.003397409779487931
Lpeak_50_siglog_0.8,50.0,0.8,43,0.9823854633247336,0.0032624259562097128
Lpeak_50_siglog_0.8,50.0,0.8,44,0.9873144525697731,0.0031330705363396237
Lpeak_50_siglog_0.8,50.0,0.8,45,0.991364968018098,0.0030091448314511467
Lpeak_50_siglog_0.8,50.0,0.8,46,0.9945830897281713,0.00289044859211347
Lpeak_50_siglog_0.8,50.0,0.8,47,0.9970134019204063,0.0027767818962798905
Lpeak_50_siglog_0.8,50.0,0.8,48,0.9986989445788371,0.0026679466559836346
Lpeak_50_siglog_0.8,50.0,0.8,49,0.9996811841271493,0.002563747807335345
Lpeak_50_siglog_0.8,50.0,0.8,50,1.0,0.0024639942381096415
Lpeak_50_siglog_0.8,50.0,0.8,51,0.9996936843868418,0.0023684994982728627
Lpeak_50_siglog_0.8,50.0,0.8,52,0.9987989528193731,0.0022770823313429034
Lpeak_50_siglog_0.8,50.0,0.8,53,0.9973509636135128,0.002189567058238234
Lpeak_50_siglog_0.8,50.0,0.8,54,0.9953833444697059,0.0021057838400617285
Lpeak_50_siglog_0.8,50.0,0.8,55,0.9929282247876914,0.002025568841905822
Lpeak_50_siglog_0.8,50.0,0.8,56,0.9900162724691054,0.0019487643161173512
Lpeak_50_siglog_0.8,50.0,0.8,57,0.9866767341682002,0.0018752186204057998
Lpeak_50_siglog_0.8,50.0,0.8,58,0.9829374781116859,0.0018047861836199594
Lpeak_50_siglog_0.8,50.0,0.8,59,0.9788250387467973,0.0017373274298738322
Lpeak_50_siglog_0.8,50.0,0.8,60,0.9743646625952754,0.0016727086699053634
Lpeak_50_siglog_0.8,50.0,0.8,61,0.9695803547926826,0.0016108019670447787
Lpeak_50_siglog_0.8,50.0,0.8,62,0.9644949258796877,0.0015514849839059184
Lpeak_50_siglog_0.8,50.0,0.8,63,0.9591300384866277,0.0014946408148546057
Lpeak_50_siglog_0.8,50.0,0.8,64,0.9535062536165331,0.0014401578084200129
Lpeak_50_siglog_0.8,50.0,0.8,65,0.9476430762863632,0.0013879293830706158
Lpeak_50_siglog_0.8,50.0,0.8,66,0.9415590003327418,0.0013378538391527323
Lpeak_50_siglog_0.8,50.0,0.8,67,0.9352715522281065,0.00128983416926749
Lpeak_50_siglog_0.8,50.0,0.8,68,0.9287973337868674,0.0012437778689252383
Lpeak_50_siglog_0.8,50.0,0.8,69,0.922152063669714,0.0011995967489513214
Lpeak_50_siglog_0.8,50.0,0.8,70,0.915350617618364,0.0011572067508123672
Lpeak_50_siglog_0.8,50.0,0.8,71,0.9084070673733918,0.0011165277657782847
Lpeak_50_siglog_0.8,50.0,0.8,72,0.9013347182448778,0.0010774834586238713
Lpeak_50_siglog_0.8,50.0,0.8,73,0.8941461453199149,0.0010400010963986213
Lpeak_50_siglog_0.8,50.0,0.8,74,0.8868532283029106,0.0010040113826482219
Lpeak_50_siglog_0.8,50.0,0.8,75,0.8794671849944625,0.0009694482973515436
Lpeak_50_siglog_0.8,50.0,0.8,76,0.871998603422669,0.0009362489427386249
Lpeak_50_siglog_0.8,50.0,0.8,77,0.8644574726473105,0.0009043533950747886
Lpeak_50_siglog_0.8,50.0,0.8,78,0.8568532122626277,0.0008737045624307325
Lpeak_50_siglog_0.8,50.0,0.8,79,0.8491947006286161,0.0008442480484057733
Lpeak_50_siglog_0.8,50.0,0.8,80,0.8414903018640207,0.000815932021729341
Lpeak_50_siglog_0.8,50.0,0.8,81,0.8337478916366867,0.0007887070916325787
Lpeak_50_siglog_0.8,50.0,0.8,82,0.8259748817887231,0.0007625261888560535
Lpeak_50_siglog_0.8,50.0,0.8,83,0.8181782438351816,0.0007373444521398753
Lpeak_50_siglog_0.8,50.0,0.8,84,0.8103645313757116,0.000713119120027919
Lpeak_50_siglog_0.8,50.0,0.8,85,0.8025399014590285,0.0006898094278074858
Lpeak_50_siglog_0.8,50.0,0.8,86,0.7947101349400663,0.0006673765093988414
Lpeak_50_siglog_0.8,50.0,0.8,87,0.7868806558694577,0.0006457833040050696
Lpeak_50_siglog_0.8,50.0,0.8,88,0.7790565499545241,0.0006249944673309864
Lpeak_50_siglog_0.8,50.0,0.8,89,0.7712425821303246,0.0006049762871800875
Lpeak_50_siglog_0.8,50.0,0.8,90,0.763443213278521,0.0005856966032402411
Lpeak_50_siglog_0.8,50.0,0.8,91,0.7556626161309274,0.0005671247308718025
Lpeak_50_siglog_0.8,50.0,0.8,92,0.7479046903936128,0.000549231388715737
Lpeak_50_siglog_0.8,50.0,0.8,93,0.7401730771263781,0.0005319886299439901
Lpeak_50_siglog_0.8,50.0,0.8,94,0.7324711724113202,0.0005153697769795535
Lpeak_50_siglog_0.8,50.0,0.8,95,0.7248021403430557,0.0004993493595192767
Lpeak_50_siglog_0.8,50.0,0.8,96,0.717168925372029,0.0004839030556983791
Lpeak_50_siglog_0.8,50.0,0.8,97,0.7095742640311536,0.00046900763624166977
Lpeak_50_siglog_0.8,50.0,0.8,98,0.7020206960748777,0.0004546409114526549
Lpeak_50_siglog_0.8,50.0,0.8,99,0.6945105750586069,0.00044078168089788734
Lpeak_50_siglog_0.8,50.0,0.8,100,0.6870460783852775,0.00042740968565007227
Lpeak_100_siglog_0.3,100.0,0.3,2,1.189875248652154e-37,1.2460344466179785e-37
Lpeak_100_siglog_0.3,100.0,0.3,3,2.1527131390616254e-30,1.1271579638270375e-30
Lpeak_100_siglog_0.3,100.0,0.3,4,1.0026220011830477e-25,3.1498299132441596e-26
Lpeak_100_siglog_0.3,100.0,0.3,5,2.2233796608785794e-22,4.6566354725047406e-23
Lpeak_100_siglog_0.3,100.0,0.3,6,7.987875689878375e-20,1.194983408814781e-20
Lpeak_100_siglog_0.3,100.0,0.3,7,8.66688778453168e-18,9.724225354775658e-19
Lpeak_100_siglog_0.3,100.0,0.3,8,4.0583526034625735e-16,3.541580756865287e-17
Lpeak_100_siglog_0.3,100.0,0.3,9,1.0242469578630221e-14,7.150592707298144e-16
Lpeak_100_siglog_0.3,100.0,0.3,10,1.6138404420645206e-13,9.218235048829095e-15
Lpeak_100_siglog_0.3,100.0,0.3,11,1.7577015033013054e-12,8.366639590871389e-14
Lpeak_100_siglog_0.3,100.0,0.3,12,1.4238137438868747e-11,5.734670253686134e-13
Lpeak_100_siglog_0.3,100.0,0.3,13,9.056025211520538e-11,3.1264112390370192e-12
Lpeak_100_siglog_0.3,100.0,0.3,14,4.712868214979484e-10,1.4100868725253705e-11
Lpeak_100_siglog_0.3,100.0,0.3,15,2.0718968078235173e-09,5.4242131587120876e-11
Lpeak_100_siglog_0.3,100.0,0.3,16,7.891127697555132e-09,1.8228462355278046e-10
Lpeak_100_siglog_0.3,100.0,0.3,17,2.6569395424575183e-08,5.455569769684161e-10
Lpeak_100_siglog_0.3,100.0,0.3,18,8.039627039774204e-08,1.4770311839623681e-09
Lpeak_100_siglog_0.3,100.0,0.3,19,2.2160295156163254e-07,3.66413791915705e-09
Lpeak_100_siglog_0.3,100.0,0.3,20,5.627095782079177e-07,8.418115604774311e-09
Lpeak_100_siglog_0.3,100.0,0.3,21,1.3288057285646632e-06,1.8071715648947093e-08
