tau,delta_y,b,Rbar_Mpc,siglnR,A_model,z_re,Reff_Mpc,L_peak_surrogate,siglnL_surrogate,D_peak_surrogate,L,D_shape,C_shape
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,64,5.345928054425537e-09,8.074388606924443e-12
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,65,6.011895411423894e-09,8.805093920130298e-12
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,66,6.743303168393873e-09,9.581506872345077e-12
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,67,7.544770193870865e-09,1.0405002025499538e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,68,8.42109600045248e-09,1.1276919578088618e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,69,9.377259344553323e-09,1.219856276093373e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,70,1.0418416444384668e-08,1.3171195397874433e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,71,1.1549898826117536e-08,1.419603963295627e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,72,1.2777210809193587e-08,1.527427382478336e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,73,1.4106026642649197e-08,1.640703060788175e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,74,1.5542187305113766e-08,1.7595395120166467e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,75,1.7091696981842434e-08,1.8840403394925974e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,76,1.8760719232741077e-08,2.0143040915119655e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,77,2.0555572865853776e-08,2.1504241327238065e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,78,2.2482727531200516e-08,2.2924885311483454e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,79,2.4548799050191046e-08,2.4405799604598822e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,80,2.676054449610002e-08,2.5947756171299568e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,81,2.9124857041268913e-08,2.7551471519934772e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,82,3.1648760586817084e-08,2.9217606157733395e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,83,3.433940419068989e-08,3.0946764180757866e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,84,3.720405630986015e-08,3.273949299350074e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,85,4.025009887243027e-08,3.459628315291101e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,86,4.3485021195261905e-08,3.651756833152399e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,87,4.691641376258846e-08,3.8503725394286044e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,88,5.0551961880858976e-08,4.0555074583620486e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,89,5.439943922480423e-08,4.267187980725328e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,90,5.846670128943438e-08,4.485434902332501e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,91,6.276167876235234e-08,4.7102634717336035e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,92,6.729237083042545e-08,4.941683446552236e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,93,7.206683843448073e-08,5.179699157931989e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,94,7.70931974852965e-08,5.424309582565612e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,95,8.237961205375015e-08,5.675508421790322e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,96,8.793428754755158e-08,5.933284187243137e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,97,9.376546388654945e-08,6.197620292582007e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,98,9.988140868814541e-08,6.468495150791123e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,99,1.0629041047388857e-07,6.745882276602261e-11
0.068,19.0,1.0,5.0,0.541,0.07,9.593704306315757,16.121631029241158,591.6716924433363,0.541,2.5e-05,100,1.1300077190785176e-07,7.029750393577881e-11
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,2,2.3216923716357086e-16,2.4312705662087354e-16
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,3,1.2665752597833079e-14,6.631772552256373e-15
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,4,1.7569781345642198e-13,5.519709600064852e-14
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,5,1.1998730858189798e-12,2.513008314432681e-13
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,6,5.338740060374396e-12,7.986736453856062e-13
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,7,1.7869788070836322e-11,2.004985533019497e-12
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,8,4.889326787954837e-11,4.266742532788526e-12
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,9,1.1519687286719121e-10,8.04225887813523e-12
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,10,2.419619254953165e-10,1.382083286517322e-11
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,11,4.641524794611835e-10,2.2093606357890024e-11
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,12,8.274991896664657e-10,3.3329043270611226e-11
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,13,1.3890489643507638e-09,4.7954132108580995e-11
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,14,2.2172944616460604e-09,6.634129515764379e-11
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,15,3.3919251554267895e-09,8.880039291512683e-11
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,16,5.003256861434345e-09,1.155749632345946e-10
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,17,7.151402581823115e-09,1.4684178963345476e-10
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,18,9.945247237068225e-09,1.8271295706495744e-10
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,19,1.3501284649002741e-08,2.2323966667016666e-10
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,20,1.7942368749567064e-08,2.6841720881732846e-10
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,21,2.3396423628697323e-08,3.181906172822085e-10
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,22,2.9995149506114345e-08,3.724606376748472e-10
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,23,3.7872754517817286e-08,4.310897368274798e-10
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,24,4.716473563609603e-08,4.939079566095466e-10
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,25,5.800672623189602e-08,5.607184768889811e-10
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,26,7.053342278342733e-08,6.313028001394822e-10
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,27,8.48775990171264e-08,7.054255066839802e-10
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,28,1.0116921228277357e-07,7.828385568399698e-10
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,29,1.1953460414143154e-07,8.632851361390469e-10
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,30,1.4009579490312543e-07,9.465030539064112e-10
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,31,1.629698701108034e-07,1.0322277151140783e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,32,1.8826845565210778e-07,1.1201946916275712e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,33,2.1609727722116274e-07,1.2101419226002886e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,34,2.465557991867969e-07,1.30181157550454e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,35,2.7973693749693564e-07,1.3949515996477463e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,36,3.15726841014315e-07,1.4893170034109378e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,37,3.546047355963098e-07,1.5846708851742787e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,38,3.9644282526782785e-07,1.6807852461940486e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,39,4.4130624496287604e-07,1.7774416117418833e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,40,4.892530595044445e-07,1.8744314847384058e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,41,5.403343037347546e-07,1.971556654001929e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,42,5.945940589834222e-07,2.0686293771544357e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,43,6.520695613572792e-07,2.165472456225737e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,44,7.127913376427724e-07,2.2619192221019956e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,45,7.767833649223264e-07,2.3578134421939516e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,46,8.440632503138786e-07,2.453009164062168e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,47,9.146424275435557e-07,2.54737050623437e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,48,9.885263673517791e-07,2.6407714060817638e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,49,1.065714799010685e-06,2.733095333382768e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,50,1.1462019404939655e-06,2.8242349770872213e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,51,1.2299767350881222e-06,2.9140919117942712e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,52,1.3170230924661895e-06,3.002576249564508e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,53,1.407320132461017e-06,3.0896062818927642e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,54,1.500842429975461e-06,3.17510811596415e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,55,1.597560259651652e-06,3.2590153086939167e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,56,1.6974398390912714e-06,3.341268501503621e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,57,1.8004435695744278e-06,3.421815058304904e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,58,1.9065302733666733e-06,3.500608708740667e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,59,2.015655426832906e-06,3.5776091983653424e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,60,2.127771388694028e-06,3.652781947125525e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,61,2.2428276228682575e-06,3.7260977172243135e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,62,2.3607709154343906e-06,3.79753229121205e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,63,2.4815455853402065e-06,3.867066160938976e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,64,2.6050936885560354e-06,3.934684227827297e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,65,2.7313552154422203e-06,4.00037551476804e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,66,2.86026828116025e-06,4.06413288981861e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,67,2.9917693090116156e-06,4.125952801767472e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,68,3.125793206636218e-06,4.185835027540164e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,69,3.2622735350443785e-06,4.2437824313440265e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,70,3.4011426704933216e-06,4.299800735385348e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,71,3.5423319592511876e-06,4.353898301940481e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,72,3.6857718653195053e-06,4.406085926520436e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,73,3.83139211120895e-06,4.456376641834848e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,74,3.979121811883825e-06,4.504785532235362e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,75,4.128889602007881e-06,4.5513295582986826e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,76,4.280623756638749e-06,4.596027391195569e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,77,4.434252305530122e-06,4.638899256482529e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,78,4.58970314121072e-06,4.679966786947613e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,79,4.746904121016547e-06,4.719252884139461e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,80,4.905783163259114e-06,4.756781588209669e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,81,5.066268337716558e-06,4.792577955701569e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,82,5.228287950637495e-06,4.826667944923535e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,83,5.391770624449264e-06,4.859078308551651e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,84,5.556645372362743e-06,4.88983649311443e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,85,5.72284166806575e-06,4.918970545021318e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,86,5.890289510695803e-06,4.946509022806456e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,87,6.058919485281241e-06,4.972480915269488e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,88,6.228662818837242e-06,4.99691556520607e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,89,6.399451432300384e-06,5.0198425984318516e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,90,6.571217988481862e-06,5.041291857814827e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,91,6.743895936215872e-06,5.061293342042485e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,92,6.917419550875419e-06,5.079877148861295e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,93,7.091723971423751e-06,5.097073422537518e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,94,7.266745234164804e-06,5.112912305299168e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,95,7.442420303351622e-06,5.1274238925300384e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,96,7.618687098806848e-06,5.140638191497192e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,97,7.79548452070456e-06,5.152585083403827e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,98,7.972752471657798e-06,5.163294288569367e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,99,8.150431876251276e-06,5.1727953345485014e-09
0.068,19.0,1.0,5.0,0.693,0.07,9.593704306315757,34.138777641498244,279.4099078820883,0.693,2.5e-05,100,8.328464698153872e-06,5.181117527010324e-09
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,2,3.348043969476342e-52,3.506063446134162e-52
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,3,4.3345826508413275e-46,2.2695821687101477e-46
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,4,5.184924039104989e-42,1.628891927067335e-42
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,5,5.3673395273529726e-39,1.1241329618969474e-39
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,6,1.2509647664900096e-36,1.8714389144308025e-37
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,7,1.0754666414052107e-34,1.206670749935535e-35
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,8,4.543000892133479e-33,3.9645161744384485e-34
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,9,1.1296082290582236e-31,7.886153141875314e-33
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,10,1.8655299211568942e-30,1.0655881991560809e-31
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,11,2.2267743726143385e-29,1.0599421227586707e-30
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,12,2.042641005657297e-28,8.227110227300297e-30
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,13,1.5075207679029139e-27,5.204413373162459e-29
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,14,9.27134074456219e-27,2.773978664004219e-28
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,15,4.883773298299854e-26,1.2785688596447345e-27
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,16,2.2521246526173324e-25,5.202395782081674e-27
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,17,9.253828262928314e-25,1.90011496002596e-26
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,18,3.4373310397389455e-24,6.315025697309963e-26
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,19,1.1681379074593522e-23,1.931480772870555e-25
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,20,3.668550889693965e-23,5.48813929732517e-25
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,21,1.073748222216158e-22,1.4602941674109883e-24
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,22,2.950213255890194e-22,3.663386676374647e-24
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,23,7.656662995844482e-22,8.715259499549942e-24
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,24,1.8870707921836394e-21,1.976135912509331e-23
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,25,4.437354268671389e-21,4.289341406717953e-23
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,26,9.995829701575442e-21,8.946673833904292e-23
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,27,2.1648647226217998e-20,1.7992389176201987e-22
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,28,4.5220704085328386e-20,3.499138712921813e-22
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,29,9.136116754444426e-20,6.598151098414077e-22
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,30,1.78975823415141e-19,1.2091809290563249e-21
0.068,19.0,1.0,6.0,0.409,0.07,9.593704306315757,11.715156950049437,814.2197971985231,0.409,2.5e-05,31,3.40731141994063e-19,2.158142041406873e-21
